,frame,keypoint,x,y,z
410,19,left_0011,-606.1177361203222,31.906604738015815,1557.7820201978072
411,19,left_0012,-592.4778070741146,28.311534716934965,1586.0812354084787
412,19,left_0013,-581.6062452683109,20.03653787388305,1493.3278010364781
413,19,left_0014,-583.5368504338878,33.37916919490468,1534.3911202053787
414,19,left_0015,-575.6952247997193,33.0726229026423,1564.1927549418103
415,19,left_0016,-560.265647666398,30.44097629818418,1592.9452290228073
416,19,left_0017,-554.8812080375804,21.27436432879504,1505.3555203548283
417,19,left_0018,-552.0182474921932,33.06802279685038,1543.5957328576317
418,19,left_0019,-542.6366387974036,33.89970645909364,1572.8873155924805
419,19,left_0020,-527.9765421787495,31.613942688908807,1599.2768224228148
420,20,left_0000,-213.2904996388253,-44.62549345091319,1736.5140209979622
421,20,left_0001,-232.74367456534003,-41.11638443821169,1784.6992804036229
422,20,left_0002,-242.94197505990846,-14.660803650865995,1829.1407041595369
423,20,left_0003,-246.45506181852062,15.058725430646039,1861.4730099177095
424,20,left_0004,-247.77663174554164,36.2609723227822,1890.859492913233
425,20,left_0005,-228.71226701387667,31.46438540227203,1826.7270519732647
426,20,left_0006,-239.5312732598685,59.61666310470431,1876.1396678583194
427,20,left_0007,-249.4944930198953,65.28103057244175,1899.9009960438527
428,20,left_0008,-256.47473915015206,66.2412511770251,1913.952116840979
429,20,left_0009,-220.21483976039409,38.716236871369404,1808.4371937138656
430,20,left_0010,-231.1470667516395,61.4246598737427,1856.8334070705555
431,20,left_0011,-239.04732164546098,62.17498442755669,1879.7580965489449
432,20,left_0012,-243.4661625995213,59.839340569851814,1895.5885763807219
433,20,left_0013,-214.24937545663408,38.04659056698694,1794.6543518627332
434,20,left_0014,-224.61141942911493,56.07124084493708,1839.1093758356983
435,20,left_0015,-231.14880747465878,57.91833781289332,1862.011917053471
436,20,left_0016,-234.41372478964632,56.33575065962753,1877.9092737708695
437,20,left_0017,-210.86254988297236,33.375829822871296,1785.5232416584677
438,20,left_0018,-217.84489835882317,49.426148413848836,1823.7961615035606
439,20,left_0019,-223.93300997238137,51.18502220715493,1844.6858447801021
440,20,left_0020,-227.08853482069543,48.54204821479867,1858.451134067837
441,21,left_0000,-218.62061373959736,-47.6843119942054,1743.302389259751
442,21,left_0001,-238.1663367353292,-45.872613237029455,1791.1022358098628
443,21,left_0002,-246.30812483735477,-20.591021145531407,1839.2950482909898
444,21,left_0003,-251.33990773328784,8.171768925755778,1870.315537249291
445,21,left_0004,-254.40090714812598,29.439317823121694,1895.39586893433
446,21,left_0005,-230.54297892132044,25.611447435765598,1837.1209196384495
447,21,left_0006,-243.03713214289866,53.482842785146595,1883.8651324656794
448,21,left_0007,-252.3901822788312,59.45775185870042,1907.1996495594115
449,21,left_0008,-258.0352355346239,61.27466689736671,1922.2188844675281
450,21,left_0009,-221.82563288010903,33.047693340668125,1820.4788613335274
451,21,left_0010,-235.06345049456894,56.492797574841255,1866.6229945192217
452,21,left_0011,-242.82399049685623,57.58213365941067,1888.5003029884735
453,21,left_0012,-246.30962643901006,56.08494676044985,1903.4383772114184
454,21,left_0013,-216.65573884881053,32.55513412957529,1807.0118426953134
455,21,left_0014,-228.95532987094043,51.427369577492854,1849.1161498901333
456,21,left_0015,-235.15411654892188,53.22076830657206,1870.7992755247296
457,21,left_0016,-237.21230238582186,52.501574919268656,1885.9506769337588
458,21,left_0017,-214.39182625084658,28.074425195828027,1797.4656471139153
459,21,left_0018,-223.24684508720443,44.48005483528507,1834.0837712904947
460,21,left_0019,-228.13905645331693,46.79903515192824,1854.585756379019
461,21,left_0020,-229.83916621702343,45.37978927817291,1868.1222217340535
462,22,left_0000,-221.9319910453315,-51.55069226857305,1753.8666110257027
463,22,left_0001,-240.95991866981552,-51.06736184742941,1802.5841679677835
464,22,left_0002,-251.53530701985,-27.071671454362242,1850.4554065605294
465,22,left_0003,-255.28620490958318,1.9903406864096436,1881.2850847949271
466,22,left_0004,-257.93362467534445,23.909843448956146,1906.4674064783555
467,22,left_0005,-235.28865594033363,19.29512852984281,1842.9931904131079
468,22,left_0006,-247.44020120402112,47.144036529590124,1891.6122206111672
469,22,left_0007,-256.38835893315706,54.49054263311981,1916.2847327313846
470,22,left_0008,-261.9974103352797,58.005594196812865,1933.3149849741428
471,22,left_0009,-228.01731023944097,28.10674765398545,1824.9656071863521
472,22,left_0010,-240.51680327863778,51.376741687800674,1874.8148579612746
473,22,left_0011,-248.87626661045104,53.23044086200922,1899.5193971433127
474,22,left_0012,-252.84123116557245,52.03371361168179,1917.3054014808938
475,22,left_0013,-223.1824110754761,28.761204857081108,1812.5264780338982
476,22,left_0014,-234.23036773295212,47.24707253429103,1859.9470374056204
477,22,left_0015,-241.22112777758244,49.69379032564506,1884.3816723510924
478,22,left_0016,-244.73980569839833,49.27914705907211,1902.2997451566512
479,22,left_0017,-220.67305251978212,25.39522105038264,1804.977348489106
480,22,left_0018,-229.54546643124422,40.446358855134356,1844.986541015168
481,22,left_0019,-235.43465859202823,42.50380725662331,1867.6474141751678
482,22,left_0020,-238.17906527853017,40.968690913533194,1883.667055231527
483,23,left_0000,-229.3792009860804,-56.31250873692029,1761.3317672926662
484,23,left_0001,-248.51155254126814,-57.07519309487546,1813.3112201926635
485,23,left_0002,-257.945316045219,-32.435973450353075,1862.9848834564514
486,23,left_0003,-262.1853517118025,-4.266103656025626,1891.53497251947
487,23,left_0004,-265.2469637850974,15.836019216470364,1912.3549743743365
488,23,left_0005,-240.67414725485386,12.167548042227713,1854.2628257855044
489,23,left_0006,-252.84732462362618,39.55939467697728,1900.6630727187037
490,23,left_0007,-260.9901174491703,47.022371806390574,1926.6936266566922
491,23,left_0008,-265.39197480526184,50.21393609364142,1944.8372753460978
492,23,left_0009,-233.58932653102244,21.463488307237192,1834.760464721062
493,23,left_0010,-246.02520911387464,45.90966601831148,1883.4669423147868
494,23,left_0011,-253.2363798495733,48.41969325834773,1908.845696759268
495,23,left_0012,-255.9172357119156,47.61809016406743,1926.161993666742
496,23,left_0013,-229.58433688683976,22.514344911021077,1820.69693535411
497,23,left_0014,-240.42463721517558,42.73658773424258,1867.7354851784337
498,23,left_0015,-246.12880363826432,45.063574198684705,1892.2120642392822
499,23,left_0016,-248.2162007957411,44.37044801797201,1908.8747486513453
500,23,left_0017,-228.18701984261932,19.14132596430182,1811.9239080939885
501,23,left_0018,-236.23878163650164,35.67123929364913,1852.4637336296832
502,23,left_0019,-241.1863980679924,38.033745741225836,1874.9089242749615
503,23,left_0020,-242.91253356593043,36.55143681840054,1889.0468127044867
504,24,left_0000,-238.55053664896198,-59.60494723885309,1777.2305041314387
505,24,left_0001,-255.1331182023348,-59.936899139088574,1829.1380896664432
506,24,left_0002,-263.20996301892086,-37.177904540494254,1878.700576287387
507,24,left_0003,-267.5271591262916,-10.10441449828268,1906.7163209071048
508,24,left_0004,-272.21975600779336,9.394162761402779,1921.650624837363
509,24,left_0005,-246.1780164198006,9.124261158685698,1869.2853380597423
510,24,left_0006,-257.35548725738676,35.46203284941603,1918.380848350874
511,24,left_0007,-266.28671524425584,42.775020819695726,1942.7443404630612
512,24,left_0008,-272.0126644816537,45.707010065153604,1958.3196284467206
513,24,left_0009,-240.58240583203101,18.74102715711182,1848.8240813462835
514,24,left_0010,-252.17645877899386,42.35749770595077,1899.4133520635394
515,24,left_0011,-259.4559050370646,41.727550294468124,1919.8585775522513
516,24,left_0012,-263.0835076285772,38.36121710122655,1930.2259883382824
517,24,left_0013,-237.7317645790001,19.95529679895948,1834.368645165482
518,24,left_0014,-247.1260127921717,39.56073633338371,1882.7761630616624
519,24,left_0015,-252.58424098786816,39.25091791244021,1902.6247802123655
520,24,left_0016,-255.32446835627195,36.41014623796419,1912.8948113799472
521,24,left_0017,-236.75187001229077,16.618962366044563,1825.9537517752758
522,24,left_0018,-243.02365592067596,32.55154852259993,1866.4803630445115
523,24,left_0019,-247.0371505538503,32.98708960204014,1886.4901454020173
524,24,left_0020,-248.49132293380634,30.29198675635743,1896.7003550821944
525,25,left_0000,-244.56601420948175,-65.94240201826209,1796.659641691368
526,25,left_0001,-261.2974561875683,-64.73965387178643,1848.7651678823538
527,25,left_0002,-270.5624258335931,-39.95835783545844,1896.599349819521
528,25,left_0003,-275.49256754212956,-12.092146210960653,1923.3598979188303
529,25,left_0004,-278.1972709717031,7.701557465692661,1937.309668020495
530,25,left_0005,-252.1835147290672,4.126127436082609,1882.8651103972456
531,25,left_0006,-263.2909729728673,30.869255602920976,1932.119488013489
532,25,left_0007,-272.4584261103391,38.05014219790054,1957.8865721174163
533,25,left_0008,-279.0806699406079,40.51005575970694,1974.4074883838764
534,25,left_0009,-246.65659535167637,11.914820694330256,1864.793047497733
535,25,left_0010,-258.7662055533816,35.730576663885174,1914.2163000707314
536,25,left_0011,-265.96713064285007,36.9671716104842,1937.1992291799795
537,25,left_0012,-269.8268340673523,35.16986439830586,1951.0233967304155
538,25,left_0013,-244.33627238705773,12.054535652117734,1852.5481795416833
539,25,left_0014,-254.41808686747564,31.645941656746285,1899.1786862565675
540,25,left_0015,-259.83228790210177,33.39004968606668,1921.935758151059
541,25,left_0016,-262.4775131243853,32.14927488031995,1936.1088360165743
542,25,left_0017,-243.94732031685,8.214311522080989,1845.5343929973778
543,25,left_0018,-250.86764998261842,24.925665024296077,1884.967269245452
544,25,left_0019,-254.56666773409873,27.143246561324307,1906.5549266552075
545,25,left_0020,-255.31062388727602,25.401103136727514,1919.7858264295983
546,26,left_0000,-256.11163651745045,-71.11363379226873,1810.6196582196617
547,26,left_0001,-271.05956394308174,-70.54245052692852,1863.483506464437
548,26,left_0002,-279.66220687509343,-45.75277996273578,1913.9093056276286
549,26,left_0003,-284.8359292166906,-17.927133470055516,1941.1780519756596
550,26,left_0004,-287.3191381656249,1.6856846973770319,1955.8341436722483
551,26,left_0005,-260.61326037285914,-0.9814236346476034,1901.9077900902626
552,26,left_0006,-272.36536523670014,25.629228486847406,1951.2931263993466
553,26,left_0007,-281.39137831513955,32.58982855252676,1978.1388591334144
554,26,left_0008,-288.0819659062257,34.861180433880605,1995.6029347138353
555,26,left_0009,-256.27145142936297,6.873324875986172,1883.4274655991287
556,26,left_0010,-269.39194349199323,31.669810423917866,1932.761152205216
557,26,left_0011,-275.9004312942826,32.174324842067826,1956.4360529315657
558,26,left_0012,-278.9565060231422,29.67760740598999,1970.4925549613417
559,26,left_0013,-255.47057967285647,6.834923899607243,1871.2938373833847
560,26,left_0014,-266.38375312128164,27.08678008763272,1918.1645687187336
561,26,left_0015,-270.59197148405417,27.96425246834715,1941.7211423707788
562,26,left_0016,-271.8587037078058,26.405640566454423,1956.36762428853
563,26,left_0017,-256.75490623258605,2.4160703989264323,1864.3750293918674
564,26,left_0018,-264.7500264933065,19.541864885298473,1904.2310407635348
565,26,left_0019,-267.63402006339135,21.07215130503226,1926.046321720907
566,26,left_0020,-267.5273563072661,19.31042129839283,1939.4789285590507
567,27,left_0000,-266.65410649894187,-76.62825664110267,1828.5721682898254
568,27,left_0001,-278.36977498805703,-78.83978927021248,1886.3269774757496
569,27,left_0002,-285.6316185380681,-55.724253245891134,1938.7551385177007
570,27,left_0003,-290.9724493480219,-29.116018368973293,1966.4903009965353
571,27,left_0004,-297.612470408872,-8.034913252491172,1982.0510202672867
572,27,left_0005,-272.1809871715431,-8.850553174787423,1926.5711909427841
573,27,left_0006,-282.1308107177133,19.7151305709989,1976.0262876635409
574,27,left_0007,-292.28411743823784,26.326133707943765,2002.2982163957006
575,27,left_0008,-299.709453839635,27.293173640477665,2018.0312040780632
576,27,left_0009,-269.23733173897824,0.3532280032189134,1906.444208139234
577,27,left_0010,-280.184433634415,26.20999171861297,1957.085330708951
578,27,left_0011,-287.75078164422564,26.486914222566593,1981.5359856964194
579,27,left_0012,-291.9617066392726,22.88558194087436,1995.7756948131976
580,27,left_0013,-267.8925285315067,2.178935616720995,1893.6007104402702
581,27,left_0014,-276.7772542131245,24.848244071012875,1943.9522118979048
582,27,left_0015,-282.6919213308412,25.53878873429718,1968.773047928801
583,27,left_0016,-285.85009382361426,22.82973507980278,1983.3135942281401
584,27,left_0017,-267.7880290978281,-0.700053238543268,1887.3537615215585
585,27,left_0018,-274.2375121718121,18.82939314583806,1931.0483003631255
586,27,left_0019,-278.73111634580874,21.369295362465287,1955.5735922783886
587,27,left_0020,-280.3450872295036,19.89683458737474,1970.6203130464146
588,28,left_0000,-280.22841978107834,-86.42250639292996,1850.4947080997376
589,28,left_0001,-291.9556306269174,-91.28784611420654,1908.8273934781064
590,28,left_0002,-299.76232991346694,-69.02715241145302,1963.0714592305808
591,28,left_0003,-306.04296596629615,-41.82663346973044,1993.2949045924095
592,28,left_0004,-312.3936078672151,-19.48102509007564,2010.7942126904159
593,28,left_0005,-285.26579846129414,-21.265000560633478,1957.6748195054683
594,28,left_0006,-293.0064560171747,9.634276151876756,2009.026780176118
595,28,left_0007,-302.6837083199697,17.357120042972507,2034.591380912591
596,28,left_0008,-310.6480113779471,18.75528910955758,2049.8599872954906
597,28,left_0009,-282.4769576133928,-11.016147430226425,1936.284897506062
598,28,left_0010,-291.5344054937801,15.451891519462874,1989.1038135560843
599,28,left_0011,-299.7026979629293,16.380979372326983,2013.93780950037
600,28,left_0012,-305.47915260724307,13.044426405023485,2028.1355103412138
601,28,left_0013,-281.4396069310852,-8.468858910477858,1921.6120982827479
602,28,left_0014,-288.4537767915703,13.112051513930249,1974.7994419491154
603,28,left_0015,-294.8958391520358,14.035612878951111,1999.7288682816816
604,28,left_0016,-299.21264975396343,11.46627439868298,2013.5355462402315
605,28,left_0017,-281.80559872276046,-11.09485679151185,1913.2714719807675
606,28,left_0018,-287.1574454619227,6.555307474106157,1959.1403771832827
607,28,left_0019,-291.57157868736084,8.826284159921714,1983.825250716788
608,28,left_0020,-293.84225878327993,7.517348187752405,1998.1269664204083
609,29,left_0000,-288.8936008680962,-97.94243998859027,1877.463534433201
610,29,left_0001,-304.5519348624152,-106.759224668887,1931.4177141991777
611,29,left_0002,-313.89924047895505,-86.39515923241527,1987.0880203759061
612,29,left_0003,-320.43515756444816,-58.69713061325386,2018.7925210291194
613,29,left_0004,-326.686893407625,-36.85548372281203,2038.1090432856633
614,29,left_0005,-305.40467126874546,-34.85866516479134,1987.7446264262087
615,29,left_0006,-309.8722952913263,-3.1788661091856496,2042.0151900954409
616,29,left_0007,-316.10096598635954,2.553232366049221,2068.7392762641944
617,29,left_0008,-321.08021682857014,2.008549561391991,2082.848184344662
618,29,left_0009,-301.1696570705352,-23.188044384754754,1967.074476860754
619,29,left_0010,-307.00069469367276,0.7882893286808664,2024.1536015833376
620,29,left_0011,-312.1150484612914,-2.5716668824841,2046.0443672825388
621,29,left_0012,-314.4005673420595,-9.007016975374425,2053.714658036965
622,29,left_0013,-297.4791458987028,-19.261052861220378,1952.3814132266148
623,29,left_0014,-302.78508156715566,-1.3921032052880644,2007.914544369616
624,29,left_0015,-306.51835665654556,-4.865483893929248,2028.9209874967182
625,29,left_0016,-307.32860978951277,-10.79115359506296,2036.3240859898297
626,29,left_0017,-294.57164968364503,-20.523086728810704,1942.8377741674706
627,29,left_0018,-298.3564265149113,-5.564177096782259,1991.3697049383456
628,29,left_0019,-300.1799458217473,-7.231674787498153,2013.2071665168091
629,29,left_0020,-299.3712051877634,-11.438939826779986,2022.4129925488226
630,30,left_0000,-738.9131622041391,-157.71828332257923,1508.9621348211836
